song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,audio_valence
31,174106,0.742,0.562,0.255,0,0,0.138,-10.256,0.031,114.008,0.501
64,204653,0.0187,0.827,0.7,0,8,0.138,-6.403,0.0985,144.987,0.824
65,238906,0.00967,0.542,0.578,5.97E-05,2,0.0674,-8.755,0.0404,128,0.809
14,167065,0.356,0.654,0.631,2.64E-05,7,0.124,-6.611,0.0395,99.94,0.487
32,232120,0.00274,0.662,0.736,0.000844,7,0.0464,-6.511,0.0374,104.003,0.674
46,202718,0.0361,0.735,0.637,0,5,0.0433,-6.362,0.039,103.007,0.567
40,138500,0.993,0.498,0.0506,0.0092,1,0.101,-20.634,0.0395,119.287,0.0796
35,664573,0.00745,0.73,0.912,0.458,1,0.214,-8.146,0.053,126.971,0.756
28,278400,0.579,0.495,0.592,0,7,0.264,-14.439,0.0358,100.576,0.969
79,216373,0.248,0.675,0.444,0,7,0.0531,-6.067,0.028,125.884,0.356
70,173493,0.238,0.67,0.558,0,2,0.106,-9.159,0.0251,80.511,0.63
49,212792,0.709,0.648,0.474,8.15E-06,3,0.0914,-7.175,0.0816,77.098,0.464
54,175376,0.277,0.629,0.628,0,1,0.544,-7.118,0.0378,132.991,0.63
70,273133,0.107,0.565,0.873,0,5,0.332,-5.906,0.434,130.422,0.755
52,241506,0.186,0.633,0.732,1.37E-05,8,0.13,-6.785,0.0707,126.567,0.273
68,225306,1.88E-05,0.501,0.905,0.765,11,0.383,-5.721,0.0518,123.277,0.584
62,164154,0.0206,0.755,0.652,1.41E-05,7,0.101,-6.406,0.0788,158.119,0.486
57,230026,0.000384,0.457,0.64,0.000142,0,0.0611,-12.231,0.0437,156.203,0.634
84,201706,0.00183,0.938,0.5,0,4,0.077,-10.08,0.144,140.011,0.462
72,197416,0.0339,0.877,0.534,1.73E-05,1,0.0441,-6.18,0.151,108.171,0.89
38,172458,2.85E-05,0.37,0.897,0.000157,6,0.0365,-4.055,0.0665,139.921,0.505
39,736160,0.678,0.461,0.422,0.844,10,0.646,-14.101,0.0367,134.791,0.139
47,185260,0.566,0.513,0.274,0,7,0.0924,-15.904,0.0453,183.818,0.463
43,163279,0.0812,0.904,0.711,0,6,0.0842,-5.426,0.315,90.456,0.472
19,304706,0.236,0.533,0.781,0.0225,2,0.154,-5.665,0.074,177.917,0.785
17,220647,0.31,0.669,0.949,0.863,0,0.121,-2.817,0.0543,90.537,0.899
53,152792,0.219,0.798,0.714,2.85E-06,1,0.167,-5.54,0.113,113.928,0.449
55,284466,0.0933,0.891,0.319,0.000104,4,0.0482,-16.099,0.333,92.649,0.687
70,281466,0.929,0.469,0.132,0,10,0.0873,-14.001,0.0807,67.011,0.36
50,245266,0.148,0.561,0.659,9.93E-06,7,0.106,-6.701,0.0267,76.49,0.554
65,175241,0.293,0.568,0.587,0.329,11,0.137,-8.814,0.127,174.682,0.491
92,204664,0.00381,0.8,0.578,0,4,0.359,-5.144,0.0485,143.01,0.367
79,233933,0.00664,0.545,0.865,1.12E-05,11,0.168,-5.708,0.0286,99.01,0.543
52,272160,0.0726,0.711,0.537,0,11,0.286,-5.806,0.0571,127.924,0.409
54,206866,0.495,0.856,0.213,0.0223,9,0.107,-11.981,0.1,81.999,0.206
8,271441,0.301,0.6,0.968,1.88E-06,6,0.19,-2.444,0.0329,123.019,0.635
33,160031,0.628,0.469,0.249,0.000474,6,0.104,-7.258,0.0501,99.315,0.305
53,244965,0.0138,0.793,0.761,0.00368,0,0.107,-4.959,0.0445,145.008,0.275
41,208866,0.259,0.613,0.489,0,11,0.0696,-13.509,0.0503,145.278,0.898
0,324000,0.000348,0.543,0.949,0.146,5,0.0955,-2.639,0.203,140.006,0.3
61,235579,0.668,0.546,0.299,0.109,5,0.111,-14.999,0.0386,115.464,0.789
53,153692,0.63,0.614,0.467,0.914,11,0.107,-8.169,0.0325,172.056,0.621
2,225146,0.00193,0.575,0.94,4.12E-05,1,0.0977,-3.952,0.089,123.121,0.544
61,202130,0.876,0.553,0.288,0,11,0.145,-7.738,0.032,127.81,0.336
33,193266,0.742,0.499,0.279,1.47E-06,0,0.0907,-15.338,0.0529,161.609,0.421
38,199853,0.0386,0.57,0.858,0.00222,2,0.316,-4.732,0.042,107.985,0.451
70,222533,0.199,0.417,0.673,0,6,0.128,-7.719,0.0497,108.994,0.314
37,169240,0.785,0.748,0.394,0.000855,7,0.206,-11.145,0.11,119.837,0.574
71,245186,0.27,0.392,0.423,0,7,0.117,-7.813,0.0348,113.537,0.288
77,237026,0.000423,0.278,0.676,0.000899,9,0.136,-8.821,0.0371,104.545,0.494
3,224918,0.00841,0.527,0.881,0.00132,0,0.3,-6.227,0.0459,135.055,0.463
37,204906,0.0143,0.55,0.725,0,9,0.198,-5.755,0.0397,137.821,0.78
76,177651,0.0713,0.907,0.637,0,10,0.0816,-5.498,0.117,130.012,0.496
95,253390,0.099,0.816,0.726,0,5,0.372,-3.998,0.129,136.048,0.65
44,123360,0.69,0.699,0.408,0.000219,11,0.145,-11.46,0.096,171.922,0.842
90,190000,0.288,0.531,0.854,0,10,0.0773,-3.149,0.198,94.419,0.456
22,220733,0.0151,0.637,0.843,0,5,0.0876,-5.413,0.0432,109.012,0.434
26,355506,0.746,0.779,0.825,0.0175,4,0.141,-6.095,0.0415,94.259,0.842
64,282740,0.0873,0.79,0.616,2.44E-05,10,0.22,-7.397,0.0976,92.967,0.312
87,215733,0.371,0.572,0.385,0,7,0.231,-6.362,0.0308,95.799,0.323
64,183052,0.748,0.517,0.245,0.156,7,0.11,-14.591,0.0325,121.075,0.264
33,242622,0.000633,0.467,0.856,0.473,2,0.103,-3.926,0.0429,92.566,0.444
76,308120,0.0029,0.333,0.927,0.000211,9,0.297,-8.55,0.0733,141.47,0.382
51,295426,0.00122,0.204,0.794,0,2,0.148,-7.586,0.0618,149.346,0.205
51,162857,0.875,0.912,0.311,0,11,0.105,-8.705,0.185,112.009,0.34
33,251253,0.512,0.625,0.758,0.00022,5,0.153,-6.213,0.0463,119.719,0.695
56,239066,0.21,0.5,0.189,3.08E-05,7,0.129,-17.563,0.0307,93.259,0.587
77,202999,0.0313,0.708,0.868,0,6,0.122,-3.287,0.0431,124.994,0.72
39,231834,0.000181,0.463,0.71,0.000113,10,0.125,-5.946,0.0556,156.019,0.237
64,241186,0.0402,0.854,0.709,0,10,0.0901,-5.214,0.105,129.929,0.403
74,219552,0.0288,0.803,0.648,0,4,0.0904,-9.185,0.198,131.925,0.538
5,470093,0.172,0.705,0.403,0.00201,0,0.615,-9.7,0.0438,114.992,0.155
23,288280,0.992,0.393,0.0429,0.925,9,0.0821,-25.727,0.0341,135.405,0.0394
68,292400,0.881,0.681,0.163,7.62E-05,11,0.0688,-22.597,0.165,69.284,0.771
59,201160,0.427,0.612,0.458,8.41E-06,0,0.103,-11.086,0.069,172.516,0.961
30,353240,0.71,0.55,0.317,7.52E-05,7,0.0828,-7.431,0.065,104.782,0.0836
56,195293,0.454,0.711,0.492,1.45E-05,3,0.126,-8.119,0.0325,107.917,0.868
29,388467,0.0232,0.641,0.518,0.734,6,0.117,-8.565,0.0255,127.649,0.234
40,215466,0.000102,0.357,0.89,0,6,0.221,-3.445,0.0579,187.807,0.456
60,205464,0.0166,0.865,0.762,0.795,0,0.0233,-7.444,0.0762,118.005,0.896
62,186893,9.40E-06,0.373,0.737,0,1,0.0696,-5.282,0.0297,177.9,0.565
76,300106,0.128,0.574,0.629,0,2,0.271,-8.815,0.0363,153.119,0.786
43,217500,0.104,0.731,0.963,0.89,7,0.138,-2.532,0.0512,128.014,0.456
50,199586,0.119,0.624,0.491,0,1,0.0695,-6.245,0.0503,78.119,0.286
69,308005,0.316,0.395,0.33,1.89E-05,4,0.268,-10.924,0.0408,98.813,0.102
81,196214,0.0181,0.684,0.816,0,10,0.0222,-5.211,0.0322,121.993,0.702
63,269268,0.112,0.492,0.489,0.00172,0,0.0911,-7.853,0.042,163.996,0.0348
45,270093,0.11,0.785,0.845,5.78E-05,9,0.0426,-5.559,0.0597,149.707,0.877
58,219426,0.559,0.742,0.422,4.14E-05,9,0.0402,-6.797,0.0309,134.624,0.592
48,243896,0.144,0.74,0.7,0,5,0.129,-5.229,0.0709,133.016,0.781
74,192880,0.228,0.665,0.89,0,1,0.122,-2.39,0.197,139.943,0.32
43,242808,0.213,0.692,0.515,0.403,2,0.128,-8.728,0.0621,88.013,0.204
77,234589,0.0581,0.763,0.441,0,0,0.0458,-8.211,0.256,86.093,0.538
27,259000,0.152,0.846,0.42,1.76E-05,10,0.251,-13.927,0.117,96.194,0.633
25,223560,0.000133,0.311,0.884,0.0265,11,0.124,-4.313,0.0703,131.733,0.364
97,239835,0.349,0.511,0.566,0,6,0.34,-7.23,0.2,83.903,0.218
83,215733,0.382,0.568,0.401,0,7,0.262,-6.341,0.0297,95.796,0.296
63,249666,0.792,0.409,0.574,1.28E-06,5,0.0915,-8.112,0.0415,151.979,0.55
21,196346,0.758,0.441,0.324,1.69E-06,5,0.448,-8.788,0.03,78.547,0.215
66,359733,0.0157,0.51,0.696,0.000104,4,0.297,-10.83,0.0802,176.567,0.905
39,295564,0.00128,0.787,0.497,0.87,0,0.205,-8.181,0.0443,130.026,0.659
0,253839,7.77E-05,0.29,0.868,5.15E-06,1,0.408,-4.392,0.0773,90.889,0.193
48,215613,0.0121,0.53,0.828,0.255,11,0.11,-4.962,0.0497,169.946,0.249
71,257826,0.0204,0.488,0.862,0,0,0.359,-7.595,0.0476,104.56,0.706
82,306410,0.0163,0.299,0.613,0.00359,7,0.368,-9.012,0.0347,166.96,0.306
78,285133,0.000894,0.377,0.682,0.00217,7,0.0504,-8.039,0.0299,108.736,0.288
67,269920,0.952,0.576,0.121,0.00111,9,0.1,-17.343,0.036,116.826,0.063
24,227562,0.194,0.804,0.547,0,4,0.0888,-7.769,0.0665,126.013,0.507
58,249653,0.242,0.49,0.723,0,4,0.371,-9.699,0.0408,119.022,0.485
71,163691,0.00416,0.922,0.563,0,2,0.107,-5.598,0.257,108.016,0.693
73,257360,0.00456,0.867,0.517,0.000339,11,0.0864,-13.222,0.0875,133.148,0.866
73,217633,0.0632,0.554,0.667,1.43E-05,7,0.0686,-9.343,0.0439,100.017,0.281
41,155773,0.916,0.547,0.0421,0,4,0.177,-15.71,0.0518,87.105,0.301
67,246040,4.78E-05,0.213,0.93,0,0,0.126,-4.478,0.0671,169.221,0.386
22,200254,0.124,0.644,0.703,1.55E-05,1,0.309,-5.153,0.0279,116.968,0.444
58,213160,0.007,0.73,0.518,6.15E-06,2,0.136,-10.98,0.0324,130.041,0.149
64,200666,0.153,0.838,0.625,0,10,0.593,-6.417,0.0539,113.967,0.386
76,161096,0.191,0.66,0.958,0,9,0.125,-5.406,0.239,144.64,0.484
42,227290,0.225,0.315,0.897,0,8,0.205,-4.601,0.281,127.89,0.594
52,233240,0.597,0.573,0.429,8.18E-05,2,0.0839,-8.68,0.0294,139.097,0.361
70,205593,0.0812,0.756,0.589,0,0,0.176,-5.093,0.232,146.928,0.811
58,174053,0.612,0.555,0.463,0,4,0.142,-7.994,0.0343,88.399,0.661
77,369240,0.0821,0.758,0.782,0,10,0.111,-6.153,0.309,91.073,0.676
48,352653,0.0192,0.936,0.69,0.000257,1,0.0822,-6.533,0.095,126.027,0.545
86,233929,0.94,0.573,0.31,5.65E-06,3,0.198,-11.134,0.296,177.601,0.764
25,166568,0.258,0.74,0.613,0.00372,8,0.123,-4.88,0.145,75.023,0.473
72,173153,0.279,0.791,0.473,0,10,0.0959,-9.86,0.25,95.948,0.603
47,194853,0.475,0.747,0.568,0.000165,9,0.127,-8.651,0.0319,121.615,0.684
71,234093,0.16,0.576,0.579,0,6,0.0777,-9.628,0.0769,106.978,0.947
43,210866,0.00721,0.65,0.518,0.13,0,0.0969,-9.069,0.301,138.822,0.603
35,205053,0.07,0.477,0.981,3.17E-05,4,0.648,-3.396,0.306,163.999,0.502
57,248335,0.000341,0.619,0.821,4.03E-05,1,0.0648,-5.31,0.0301,121.223,0.561
60,274160,0.671,0.266,0.529,0,9,0.0608,-9.852,0.0315,168.084,0.416
38,267986,0.0897,0.723,0.596,0,1,0.22,-5.677,0.153,69.008,0.784
45,204666,0.168,0.762,0.773,0,1,0.117,-6.037,0.255,105.154,0.568
38,222322,0.14,0.688,0.72,7.93E-06,8,0.327,-9.647,0.177,92.013,0.386
81,245386,0.0117,0.838,0.771,0,1,0.0853,-3.791,0.244,175.957,0.405
68,179573,0.0396,0.723,0.734,0,0,0.115,-3.736,0.262,86.938,0.891
51,209826,0.12,0.511,0.524,0.073,1,0.237,-8.342,0.0303,85.03,0.491
70,237386,0.201,0.745,0.924,5.01E-05,5,0.121,-3.898,0.0355,103.033,0.909
58,200400,0.000156,0.591,0.939,0.0111,10,0.0882,-4.911,0.0533,150.249,0.856
33,275666,0.276,0.59,0.72,0,9,0.183,-3.789,0.259,179.95,0.72
63,211720,0.00648,0.551,0.741,0.00603,8,0.0707,-4.245,0.029,79.984,0.399
87,345133,0.367,0.52,0.538,0.00187,1,0.119,-8.109,0.206,141.894,0.177
56,202247,0.479,0.458,0.502,0,1,0.102,-7.483,0.361,174.098,0.612
7,180413,0.559,0.826,0.624,0,11,0.083,-6.698,0.0447,142.027,0.886
44,198280,0.676,0.668,0.435,2.08E-06,1,0.179,-5.924,0.0391,148.098,0.508
77,266893,0.194,0.657,0.629,0,6,0.254,-4.938,0.0782,93.985,0.726
57,261706,0.15,0.493,0.775,5.73E-06,0,0.142,-6.493,0.0752,119.384,0.686
73,181066,0.176,0.631,0.69,0,2,0.121,-6.676,0.0531,94.574,0.938
53,180479,0.125,0.81,0.344,0.269,0,0.0723,-8.963,0.0326,102.004,0.827
64,248176,0.947,0.483,0.199,0,2,0.109,-11.37,0.0586,78.103,0.16
6,196560,0.906,0.42,0.19,5.02E-06,9,0.178,-15.056,0.045,131.547,0.293
86,206693,0.013,0.853,0.56,0,1,0.0944,-4.961,0.0406,134.066,0.86
13,233079,0.000432,0.571,0.954,0.0014,2,0.058,-3.399,0.0464,123.051,0.53
7,257213,0.83,0.507,0.423,0.00916,2,0.0973,-14.187,0.0332,82.809,0.701
95,229412,0.0984,0.442,0.585,0.391,0,0.14,-10.332,0.0964,97.565,0.116
62,347213,0.14,0.626,0.755,0.386,6,0.0938,-10.491,0.0337,122.008,0.372
54,130485,0.112,0.796,0.616,0,6,0.106,-7.998,0.266,103.054,0.312
52,195733,0.0333,0.604,0.693,0.923,1,0.2,-6.493,0.0569,102.987,0.181
29,362173,0.0819,0.871,0.823,2.29E-06,1,0.26,-5.865,0.226,130.004,0.739
53,226080,0.94,0.361,0.33,0.00242,7,0.185,-4.602,0.0344,80.116,0.467
15,341160,0.00636,0.325,0.83,9.86E-06,2,0.255,-7.615,0.0415,74.992,0.56
64,180983,0.253,0.674,0.592,1.20E-06,5,0.117,-9.94,0.0496,133.927,0.152
23,127386,0.481,0.557,0.873,0.00021,7,0.395,-9.129,0.0444,166.189,0.967
62,169013,0.085,0.709,0.682,5.84E-06,0,0.0979,-6.213,0.268,136.943,0.16
42,418880,0.0193,0.465,0.902,0.232,0,0.107,-8.267,0.0435,108.863,0.819
49,140500,0.121,0.56,0.465,0,5,0.0788,-10.243,0.229,179.928,0.268
39,438480,0.138,0.457,0.828,1.42E-05,7,0.145,-2.607,0.316,175.345,0.783
93,215759,0.374,0.747,0.834,0,3,0.0586,-2.867,0.045,128.005,0.687
36,166973,0.638,0.551,0.146,0.0111,8,0.203,-18.9,0.0488,94.497,0.297
69,252760,0.0112,0.617,0.886,9.63E-05,9,0.0523,-5.953,0.055,96.328,0.629
5,196153,0.437,0.617,0.63,0,7,0.144,-5.657,0.105,95.332,0.822
55,206466,0.00151,0.497,0.882,7.11E-06,8,0.139,-5.621,0.0412,76.481,0.922
42,171653,0.458,0.598,0.483,7.88E-06,7,0.36,-7.474,0.0292,130.663,0.452
60,205026,1.21E-05,0.421,0.95,0.000214,10,0.314,-3.985,0.0768,80.912,0.553
38,390373,0.000294,0.895,0.751,0.0032,1,0.0524,-6.373,0.0588,126.053,0.768
35,235245,0.189,0.644,0.831,0.00105,0,0.439,-3.368,0.158,105.009,0.7
58,225928,0.879,0.54,0.431,0.00937,0,0.107,-10.175,0.0683,99.914,0.605
62,259306,0.835,0.654,0.452,2.89E-05,2,0.16,-9.709,0.03,106.662,0.691
65,236618,0.822,0.499,0.229,4.59E-06,11,0.0914,-9.642,0.0361,178.461,0.239
20,69853,0.986,0.521,0.741,0.00175,1,0.833,-12.401,0.641,93.02,0.437
53,205370,0.877,0.483,0.305,6.78E-05,11,0.126,-8.15,0.268,79.458,0.273
70,225213,0.00949,0.29,0.889,0,1,0.0821,-2.611,0.159,98.835,0.651
55,280120,0.0956,0.749,0.844,0.0106,10,0.348,-5.9,0.0331,110.001,0.751
70,290706,0.167,0.454,0.229,0.102,2,0.202,-12.592,0.0297,73.552,0.134
55,179280,0.00178,0.915,0.556,0,6,0.125,-5.159,0.325,140.046,0.123
55,262157,0.00384,0.822,0.58,0.00221,0,0.0758,-8.473,0.0303,119.992,0.961
56,189231,0.000847,0.819,0.611,0,1,0.12,-9.019,0.219,105.063,0.391
40,233866,0.351,0.531,0.915,0,11,0.401,-4.131,0.426,75.915,0.683
12,190447,0.00556,0.653,0.941,0.0788,1,0.277,-2.709,0.0583,110.019,0.688
55,278626,0.225,0.63,0.519,4.30E-06,9,0.0974,-10.997,0.0528,143.942,0.502
66,160613,0.000799,0.734,0.746,0,7,0.119,-7.797,0.0542,84.177,0.562
32,166022,0.15,0.708,0.658,1.59E-05,11,0.103,-8.617,0.277,140.05,0.422
100,214289,0.191,0.687,0.792,0,5,0.167,-2.749,0.0452,100.015,0.671
1,233459,0.191,0.748,0.545,0.0114,8,0.0852,-4.219,0.285,94.528,0.768
60,266013,0.412,0.693,0.528,0.00355,11,0.0563,-13.094,0.0855,124.573,0.339
25,156946,0.209,0.641,0.631,0,7,0.109,-8.171,0.0243,92.706,0.716
13,200413,0.968,0.219,0.496,0.554,3,0.189,-9.088,0.0433,181.491,0.583
34,148573,0.0133,0.398,0.954,0.000218,6,0.0891,-7.373,0.0715,157.766,0.433
10,281346,0.0351,0.83,0.949,0.0025,10,0.91,-5.428,0.154,123.455,0.778
70,198186,0.0643,0.755,0.838,1.59E-05,7,0.118,-4.5,0.0687,126.877,0.473
69,156213,0.626,0.687,0.352,0.000151,8,0.133,-8.229,0.0759,122.955,0.155
41,200000,0.682,0.754,0.514,0,8,0.147,-9.033,0.356,96.606,0.503
11,128666,0.633,0.679,0.791,0,8,0.194,-8.49,0.123,135.862,0.978
79,223840,0.00135,0.446,0.764,0,10,0.099,-5.042,0.033,172.094,0.543
9,250500,0.141,0.849,0.722,0,6,0.388,-6.274,0.338,135.948,0.591
66,217853,0.0125,0.715,0.641,0.000842,11,0.0932,-6.184,0.172,127.943,0.283
45,160053,0.713,0.672,0.622,5.44E-05,11,0.271,-10.718,0.111,99.642,0.903
0,158769,0.0987,0.955,0.492,0,8,0.417,-8.444,0.395,130.062,0.904
62,188560,0.0229,0.527,0.871,0.155,4,0.419,-8.708,0.0354,120.722,0.107
66,236718,0.4,0.603,0.533,0,0,0.124,-6.742,0.0832,128.037,0.282
55,296400,0.00413,0.458,0.988,0,1,0.295,-4.687,0.123,161.952,0.296
69,236426,0.0387,0.488,0.795,0,9,0.0452,-4.157,0.0336,107.846,0.803
39,248759,0.6,0.662,0.524,0.000175,1,0.276,-7.722,0.273,125.065,0.572
41,189493,0.0998,0.694,0.63,0.000635,7,0.12,-6.84,0.162,90.045,0.341
44,180986,0.0286,0.835,0.935,0,10,0.216,-4.194,0.368,75.023,0.792
23,308853,0.22,0.414,0.7,0.000721,5,0.114,-8.838,0.0301,76.79,0.37
81,210934,0.000448,0.634,0.652,0.00139,6,0.115,-7.49,0.0321,90.012,0.264
67,187813,0.0106,0.598,0.914,1.22E-06,4,0.369,-3.752,0.0878,103.972,0.531
50,211200,0.147,0.565,0.669,1.28E-05,0,0.0983,-5.312,0.196,126.59,0.849
74,165906,0.00242,0.317,0.981,0.00677,6,0.0852,-7.102,0.174,140.079,0.234
79,181913,0.645,0.547,0.289,0,0,0.148,-8.131,0.0348,104.851,0.213
54,102857,0.413,0.921,0.683,0.486,0,0.0785,-6.444,0.039,140.015,0.953
58,216167,0.012,0.638,0.889,0.49,10,0.321,-4.625,0.0377,125.04,0.62
40,217981,0.377,0.73,0.809,0,4,0.0821,-5.55,0.169,108.957,0.516
76,160183,0.0267,0.626,0.8,0.000138,1,0.0623,-3.988,0.035,127.966,0.258
64,207066,0.00083,0.748,0.845,0.000225,5,0.068,-4.612,0.0536,123.925,0.659
57,230880,0.849,0.542,0.225,0,3,0.17,-9.738,0.0318,82.882,0.299
54,207026,0.173,0.758,0.896,3.18E-05,9,0.136,-3.311,0.0501,94.911,0.797
88,197436,0.535,0.752,0.505,2.55E-06,9,0.104,-7.621,0.253,91.97,0.419
2,178746,0.37,0.824,0.47,0,1,0.115,-8.767,0.425,69.968,0.602
49,219693,0.0133,0.391,0.889,2.87E-06,3,0.113,-4.179,0.052,146.197,0.209
41,160626,0.0107,0.683,0.678,2.27E-05,9,0.822,-6.756,0.0332,126.988,0.45
45,257223,0.134,0.779,0.641,8.19E-06,2,0.0831,-11.228,0.158,164.976,0.885
35,207013,0.718,0.651,0.515,2.92E-06,5,0.0968,-9.857,0.0482,88.948,0.57
52,196440,0.146,0.766,0.867,0,4,0.0719,-3.657,0.12,110.096,0.809
41,221091,0.198,0.633,0.629,0,1,0.138,-7.235,0.135,129.782,0.376
55,241600,0.368,0.54,0.677,0,9,0.224,-6.349,0.0286,98.339,0.748
28,210666,0.635,0.54,0.439,1.93E-05,10,0.0993,-8.591,0.115,167.908,0.371
55,280080,0.417,0.635,0.454,4.02E-05,0,0.0816,-9.457,0.0393,79.097,0.531
52,148965,0.756,0.602,0.273,0.851,2,0.108,-10.908,0.032,87.178,0.0662
79,190626,0.234,0.751,0.501,0.112,5,0.0467,-12.151,0.0552,167.058,0.902
72,189401,0.0829,0.607,0.74,0,4,0.105,-4.793,0.172,108.05,0.219
2,169758,0.186,0.797,0.871,0.0263,8,0.0775,-2.275,0.0353,127.013,0.653
17,238924,0.00132,0.392,0.884,6.79E-05,0,0.35,-3.374,0.0385,169.123,0.508
2,263266,0.0962,0.926,0.851,0.00017,4,0.113,-5.435,0.0907,117.556,0.838
58,222720,0.0438,0.905,0.756,0,11,0.0971,-5.681,0.216,125.063,0.501
68,194434,0.553,0.568,0.463,0.00114,4,0.0858,-10.622,0.262,157.686,0.148
51,217173,0.404,0.331,0.579,0.000246,7,0.111,-5.703,0.026,102.733,0.275
88,194184,0.0595,0.743,0.87,0,1,0.299,-2.188,0.212,99.075,0.884
62,250440,0.613,0.669,0.405,0,0,0.129,-5.689,0.0402,80.122,0.772
37,266973,0.11,0.639,0.697,5.62E-06,0,0.189,-4.557,0.143,173.889,0.332
30,377297,1.88E-05,0.785,0.906,0.879,10,0.1,-10.803,0.0478,136.006,0.477
38,203173,0.0509,0.558,0.539,0,8,0.133,-8.456,0.345,77.247,0.472
70,190720,0.173,0.68,0.738,0.00036,6,0.37,-4.881,0.0331,105.015,0.675
49,233573,0.00194,0.3,0.915,0.000338,4,0.147,-5.691,0.049,147.119,0.51
32,253793,0.0993,0.84,0.831,0,0,0.348,-4.142,0.199,104.946,0.801
68,240000,0.379,0.928,0.675,0,5,0.0533,-3.535,0.0566,105.952,0.794
56,222653,0.108,0.752,0.856,0,2,0.745,-5.833,0.233,103.741,0.403
47,158640,0.06,0.769,0.867,0.000562,2,0.0432,-7.436,0.0545,157.874,0.962
52,226922,0.0666,0.646,0.826,0.000741,1,0.11,-6.951,0.213,179.996,0.684
60,192533,0.0399,0.0617,0.887,0.000157,7,0.619,-4.305,0.0636,198.592,0.48
78,190466,0.0886,0.796,0.68,0,10,0.268,-4.853,0.353,164.932,0.565
44,166648,0.105,0.772,0.423,0.879,0,0.0797,-9.898,0.0748,90.008,0.381
85,164640,0.66,0.769,0.479,0,1,0.0914,-5.339,0.0385,96.051,0.803
15,162187,0.000763,0.477,0.916,0.684,1,0.124,-4.94,0.037,127.988,0.112
27,184466,0.000466,0.481,0.848,0,11,0.565,-4.953,0.143,100.016,0.639
65,216573,0.792,0.565,0.255,2.07E-06,7,0.0986,-12.151,0.0322,110.015,0.121
55,169183,0.307,0.77,0.688,0.026,5,0.102,-5.547,0.0362,114.99,0.51
69,235853,0.0875,0.581,0.895,0,8,0.111,-4.129,0.362,173.89,0.513
68,212306,0.583,0.549,0.651,0,0,0.121,-7.097,0.0323,122.818,0.368
63,210573,0.424,0.618,0.805,0.00796,0,0.332,-4.731,0.0463,101.022,0.335
78,231400,0.0928,0.918,0.609,0,10,0.139,-5.64,0.0791,128.008,0.304
65,336960,0.0198,0.792,0.503,0,8,0.347,-8.359,0.276,87.847,0.663
33,223453,0.0318,0.824,0.602,0,0,0.08,-4.438,0.0507,135.413,0.809
47,228720,3.49E-05,0.322,0.971,5.89E-05,7,0.211,-2.801,0.155,139.94,0.323
6,224939,0.000136,0.452,0.85,0,7,0.0988,-4.918,0.0503,118.1,0.324
64,263080,0.00075,0.374,0.903,5.85E-06,10,0.244,-4.49,0.0825,109.118,0.429
50,159912,0.0469,0.654,0.948,0.000311,4,0.625,-5.655,0.0885,128.008,0.676
57,205531,0.00623,0.889,0.671,1.91E-06,9,0.132,-7.111,0.0934,149.982,0.439
95,189466,0.216,0.448,0.612,0,2,0.08,-6.106,0.0708,97.773,0.213
72,274093,0.13,0.651,0.716,0.0616,0,0.125,-6.516,0.0258,101.05,0.722
52,217733,0.631,0.474,0.136,0,3,0.0717,-14.114,0.0595,124.412,0.2
68,234560,0.0283,0.616,0.869,0,0,0.064,-3.911,0.0327,127.966,0.473
66,203240,0.566,0.575,0.764,1.07E-05,4,0.0692,-7.448,0.0746,123.821,0.536
45,389840,0.702,0.596,0.573,0.000147,10,0.258,-11.167,0.0453,175.505,0.841
72,269657,0.197,0.814,0.737,0,7,0.0954,-4.826,0.259,171.687,0.461
62,213622,0.12,0.458,0.597,0,11,0.477,-9.919,0.22,89.455,0.484
20,189029,0.0148,0.765,0.43,0.973,10,0.199,-12.244,0.239,140.049,0.135
60,217586,0.122,0.903,0.532,0.0345,7,0.176,-7.188,0.0593,96.991,0.701
78,196628,0.0601,0.746,0.767,1.07E-05,1,0.0859,-2.907,0.0374,94.007,0.773
74,153309,0.168,0.73,0.934,2.56E-05,4,0.142,-3.995,0.078,122.018,0.758
56,213000,8.38E-06,0.502,0.934,0.164,9,0.0921,-3.899,0.0553,102.121,0.477
70,217933,0.00623,0.735,0.482,0.0144,8,0.448,-9.445,0.139,181.995,0.315
41,177280,0.000404,0.444,0.904,0,1,0.216,-4.374,0.0558,149.026,0.624
74,224914,0.23,0.662,0.677,0,1,0.369,-6.371,0.0406,99.017,0.347
56,149293,0.104,0.654,0.627,3.18E-05,2,0.143,-6.137,0.0298,109.057,0.817
78,199680,0.0227,0.876,0.608,1.16E-05,8,0.107,-6.019,0.109,124.983,0.258
74,215510,0.0019,0.457,0.899,0,10,0.831,-2.591,0.132,147.268,0.298
21,126956,0.362,0.706,0.574,0.927,0,0.207,-9.529,0.066,137.972,0.24
46,196458,0.615,0.687,0.528,0,0,0.295,-11.274,0.269,140.176,0.727
94,417920,0.542,0.903,0.675,1.28E-05,11,0.0595,-3.445,0.214,96.507,0.442
51,271200,0.0391,0.637,0.902,3.57E-06,0,0.128,-5.064,0.0292,136.575,0.843
65,182630,0.186,0.726,0.899,0.00101,5,0.13,-2.597,0.134,124.031,0.449
